Zmienna;Typ informacji;Jednostka terytorialna;Płeć;Wiek - pojedyncze roczniki;Szereg czasowy;Wartość
Ludność;[osoba];POLSKA;Ogółem;47 lat;2017;484797
Ludność;[osoba];POLSKA;Ogółem;58 lat;2017;552699
Ludność;[osoba];POLSKA;Mężczyźni;29 lat;2017;286192
Ludność;[osoba];POLSKA;Mężczyźni;12 lat;2017;188907
Ludność;[osoba];POLSKA;Mężczyźni;45 lat;2017;262790
Ludność;[osoba];POLSKA;Mężczyźni;4 lata;2017;190125
Ludność;[osoba];POLSKA;Mężczyźni;34 lata;2017;340626
Ludność;[osoba];POLSKA;Kobiety;4 lata;2017;180160
Ludność;[osoba];POLSKA;Kobiety;71 lat;2017;199478
Ludność;[osoba];POLSKA;Kobiety;58 lat;2017;286593
Ludność;[osoba];POLSKA;Kobiety;66 lat;2017;275511
Ludność;[osoba];POLSKA;Kobiety;82 lata;2017;117255
Ludność;[osoba];POLSKA;Ogółem;98 lat;2017;3711
Ludność;[osoba];POLSKA;Ogółem;65 lat;2017;514796
Ludność;[osoba];POLSKA;Ogółem;56 lat;2017;495312
Ludność;[osoba];POLSKA;Ogółem;76 lat;2017;221860
Ludność;[osoba];POLSKA;Mężczyźni;6 lat;2017;204188
Ludność;[osoba];POLSKA;Mężczyźni;10 lat;2017;206811
Ludność;[osoba];POLSKA;Mężczyźni;86 lat;2017;37323
Ludność;[osoba];POLSKA;Mężczyźni;92 lata;2017;9206
Ludność;[osoba];POLSKA;Mężczyźni;27 lat;2017;276233
Ludność;[osoba];POLSKA;Mężczyźni;32 lata;2017;321604
Ludność;[osoba];POLSKA;Mężczyźni;21 lat;2017;216232
Ludność;[osoba];POLSKA;Kobiety;95 lat;2017;12099
Ludność;[osoba];POLSKA;Mężczyźni;0lat;2017;202328
Ludność;[osoba];POLSKA;Ogółem;0lat;2017;394247
Ludność;[osoba];POLSKA;Mężczyźni;25 lat;2017;254557
Ludność;[osoba];POLSKA;Mężczyźni;2 lata;2017;190879
Ludność;[osoba];POLSKA;Mężczyźni;30 lat;2017;292194
Ludność;[osoba];POLSKA;Mężczyźni;14 lat;2017;179719
Ludność;[osoba];POLSKA;Kobiety;59 lat;2017;296531
Ludność;[osoba];POLSKA;Mężczyźni;100 lat i więcej;2017;1003
Ludność;[osoba];POLSKA;Mężczyźni;13 lat;2017;183320
Ludność;[osoba];POLSKA;Mężczyźni;24 lata;2017;245311
Ludność;[osoba];POLSKA;Mężczyźni;19 lat;2017;199912
Ludność;[osoba];POLSKA;Mężczyźni;40 lat;2017;307011
Ludność;[osoba];POLSKA;Kobiety;50 lat;2017;226884
Ludność;[osoba];POLSKA;Kobiety;43 lata;2017;279756
Ludność;[osoba];POLSKA;Kobiety;56 lat;2017;253946
Ludność;[osoba];POLSKA;Kobiety;38 lat;2017;310946
Ludność;[osoba];POLSKA;Ogółem;66 lat;2017;499908
Ludność;[osoba];POLSKA;Kobiety;61 lat;2017;298193
Ludność;[osoba];POLSKA;Mężczyźni;73 lata;2017;96510
Ludność;[osoba];POLSKA;Mężczyźni;62 lata;2017;265233
Ludność;[osoba];POLSKA;Kobiety;17 lat;2017;183355
Ludność;[osoba];POLSKA;Kobiety;11 lat;2017;186505
Ludność;[osoba];POLSKA;Mężczyźni;79 lat;2017;74931
Ludność;[osoba];POLSKA;Mężczyźni;98 lat;2017;769
Ludność;[osoba];POLSKA;Ogółem;44 lata;2017;542514
Ludność;[osoba];POLSKA;Kobiety;97 lat;2017;4770
Ludność;[osoba];POLSKA;Ogółem;10 lat;2017;403391
Ludność;[osoba];POLSKA;Ogółem;55 lat;2017;479571
Ludność;[osoba];POLSKA;Ogółem;21 lat;2017;422656
Ludność;[osoba];POLSKA;Mężczyźni;74 lata;2017;90380
Ludność;[osoba];POLSKA;Mężczyźni;69 lat;2017;185562
Ludność;[osoba];POLSKA;Mężczyźni;63 lata;2017;250075
Ludność;[osoba];POLSKA;Mężczyźni;85 lat;2017;42065
Ludność;[osoba];POLSKA;Ogółem;2 lata;2017;371673
Ludność;[osoba];POLSKA;Kobiety;55 lat;2017;244195
Ludność;[osoba];POLSKA;Kobiety;42 lata;2017;290829
Ludność;[osoba];POLSKA;Kobiety;37 lat;2017;314182
Ludność;[osoba];POLSKA;Mężczyźni;93 lata;2017;6404
Ludność;[osoba];POLSKA;Mężczyźni;88 lat;2017;25671
Ludność;[osoba];POLSKA;Kobiety;60 lat;2017;301592
Ludność;[osoba];POLSKA;Mężczyźni;28 lat;2017;278404
Ludność;[osoba];POLSKA;Kobiety;64 lata;2017;286095
Ludność;[osoba];POLSKA;Kobiety;7 lat;2017;201473
Ludność;[osoba];POLSKA;Ogółem;88 lat;2017;90286
Ludność;[osoba];POLSKA;Kobiety;86 lat;2017;85737
Ludność;[osoba];POLSKA;Kobiety;75 lat;2017;129327
Ludność;[osoba];POLSKA;Ogółem;43 lata;2017;565403
Ludność;[osoba];POLSKA;Kobiety;65 lat;2017;280405
Ludność;[osoba];POLSKA;Ogółem;6 lat;2017;396921
Ludność;[osoba];POLSKA;Kobiety;70 lat;2017;221187
Ludność;[osoba];POLSKA;Ogółem;89 lat;2017;74906
Ludność;[osoba];POLSKA;Mężczyźni;94 lata;2017;4893
Ludność;[osoba];POLSKA;Mężczyźni;89 lat;2017;20476
Ludność;[osoba];POLSKA;Mężczyźni;83 lata;2017;52292
Ludność;[osoba];POLSKA;Mężczyźni;23 lata;2017;234810
Ludność;[osoba];POLSKA;Mężczyźni;18 lat;2017;194286
Ludność;[osoba];POLSKA;Kobiety;29 lat;2017;277807
Ludność;[osoba];POLSKA;Kobiety;34 lata;2017;332894
Ludność;[osoba];POLSKA;Kobiety;23 lata;2017;227323
Ludność;[osoba];POLSKA;Kobiety;52 lata;2017;231065
Ludność;[osoba];POLSKA;Kobiety;45 lat;2017;259113
Ludność;[osoba];POLSKA;Kobiety;47 lat;2017;241298
Ludność;[osoba];POLSKA;Kobiety;8 lat;2017;211475
Ludność;[osoba];POLSKA;Ogółem;92 lata;2017;39267
Ludność;[osoba];POLSKA;Kobiety;74 lata;2017;133366
Ludność;[osoba];POLSKA;Ogółem;50 lat;2017;452558
Ludność;[osoba];POLSKA;Ogółem;70 lat;2017;388613
Ludność;[osoba];POLSKA;Ogółem;45 lat;2017;521903
Ludność;[osoba];POLSKA;Ogółem;75 lat;2017;213863
Ludność;[osoba];POLSKA;Mężczyźni;80 lat;2017;70518
Ludność;[osoba];POLSKA;Mężczyźni;75 lat;2017;84536
Ludność;[osoba];POLSKA;Mężczyźni;7 lat;2017;212998
Ludność;[osoba];POLSKA;Mężczyźni;64 lata;2017;243533
Ludność;[osoba];POLSKA;Mężczyźni;48 lat;2017;233170
Ludność;[osoba];POLSKA;Mężczyźni;42 lata;2017;296197
Ludność;[osoba];POLSKA;Mężczyźni;37 lat;2017;320804
Ludność;[osoba];POLSKA;Mężczyźni;90 lat;2017;14979
Ludność;[osoba];POLSKA;Kobiety;40 lat;2017;299836
Ludność;[osoba];POLSKA;Kobiety;46 lat;2017;249717
Ludność;[osoba];POLSKA;Kobiety;53 lata;2017;236331
Ludność;[osoba];POLSKA;Kobiety;48 lat;2017;233291
Ludność;[osoba];POLSKA;Mężczyźni;9 lat;2017;220813
Ludność;[osoba];POLSKA;Mężczyźni;84 lata;2017;46375
Ludność;[osoba];POLSKA;Ogółem;20 lat;2017;406303
Ludność;[osoba];POLSKA;Kobiety;16 lat;2017;178498
Ludność;[osoba];POLSKA;Kobiety;32 lata;2017;312883
Ludność;[osoba];POLSKA;Kobiety;27 lat;2017;266230
Ludność;[osoba];POLSKA;Kobiety;21 lat;2017;206424
Ludność;[osoba];POLSKA;Mężczyźni;51 lat;2017;226052
Ludność;[osoba];POLSKA;Ogółem;84 lata;2017;144352
Ludność;[osoba];POLSKA;Ogółem;73 lata;2017;236179
Ludność;[osoba];POLSKA;Ogółem;79 lat;2017;208179
Ludność;[osoba];POLSKA;Mężczyźni;68 lat;2017;195445
Ludność;[osoba];POLSKA;Mężczyźni;57 lat;2017;252134
Ludność;[osoba];POLSKA;Kobiety;9 lat;2017;210445
Ludność;[osoba];POLSKA;Ogółem;86 lat;2017;123060
Ludność;[osoba];POLSKA;Kobiety;84 lata;2017;97977
Ludność;[osoba];POLSKA;Kobiety;79 lat;2017;133248
Ludność;[osoba];POLSKA;Ogółem;5 lat;2017;389532
Ludność;[osoba];POLSKA;Ogółem;91 lat;2017;47038
Ludność;[osoba];POLSKA;Ogółem;97 lat;2017;6115
Ludność;[osoba];POLSKA;Ogółem;4 lata;2017;370285
Ludność;[osoba];POLSKA;Ogółem;85 lat;2017;136118
Ludność;[osoba];POLSKA;Mężczyźni;58 lat;2017;266106
Ludność;[osoba];POLSKA;Ogółem;8 lat;2017;433428
Ludność;[osoba];POLSKA;Mężczyźni;8 lat;2017;221953
Ludność;[osoba];POLSKA;Mężczyźni;52 lata;2017;227707
Ludność;[osoba];POLSKA;Mężczyźni;22 lata;2017;221256
Ludność;[osoba];POLSKA;Mężczyźni;17 lat;2017;192895
Ludność;[osoba];POLSKA;Mężczyźni;11 lat;2017;196442
Ludność;[osoba];POLSKA;Kobiety;41 lat;2017;301313
Ludność;[osoba];POLSKA;Kobiety;36 lat;2017;308439
Ludność;[osoba];POLSKA;Kobiety;67 lat;2017;260657
Ludność;[osoba];POLSKA;Kobiety;72 lata;2017;142003
Ludność;[osoba];POLSKA;Kobiety;6 lat;2017;192733
Ludność;[osoba];POLSKA;Ogółem;52 lata;2017;458772
Ludność;[osoba];POLSKA;Ogółem;67 lat;2017;471229
Ludność;[osoba];POLSKA;Ogółem;61 lat;2017;565150
Ludność;[osoba];POLSKA;Ogółem;63 lata;2017;538802
Ludność;[osoba];POLSKA;Mężczyźni;56 lat;2017;241366
Ludność;[osoba];POLSKA;Ogółem;72 lata;2017;243515
Ludność;[osoba];POLSKA;Kobiety;92 lata;2017;30061
Ludność;[osoba];POLSKA;Ogółem;11 lat;2017;382947
Ludność;[osoba];POLSKA;Kobiety;98 lat;2017;2942
Ludność;[osoba];POLSKA;Mężczyźni;50 lat;2017;225674
Ludność;[osoba];POLSKA;Ogółem;33 lata;2017;654161
Ludność;[osoba];POLSKA;Ogółem;28 lat;2017;547056
Ludność;[osoba];POLSKA;Ogółem;9 lat;2017;431258
Ludność;[osoba];POLSKA;Kobiety;88 lat;2017;64615
Ludność;[osoba];POLSKA;Kobiety;77 lat;2017;139813
Ludność;[osoba];POLSKA;Ogółem;53 lata;2017;468000
Ludność;[osoba];POLSKA;Ogółem;48 lat;2017;466461
Ludność;[osoba];POLSKA;Mężczyźni;76 lat;2017;86024
Ludność;[osoba];POLSKA;Ogółem;81 lat;2017;191395
Ludność;[osoba];POLSKA;Mężczyźni;70 lat;2017;167426
Ludność;[osoba];POLSKA;Mężczyźni;54 lata;2017;234590
Ludność;[osoba];POLSKA;Mężczyźni;65 lat;2017;234391
Ludność;[osoba];POLSKA;Mężczyźni;81 lat;2017;65712
Ludność;[osoba];POLSKA;Mężczyźni;16 lat;2017;187810
Ludność;[osoba];POLSKA;Mężczyźni;49 lat;2017;228598
Ludność;[osoba];POLSKA;Mężczyźni;38 lat;2017;319543
Ludność;[osoba];POLSKA;Mężczyźni;43 lata;2017;285647
Ludność;[osoba];POLSKA;Mężczyźni;1 rok;2017;197099
Ludność;[osoba];POLSKA;Mężczyźni;47 lat;2017;243499
Ludność;[osoba];POLSKA;Mężczyźni;36 lat;2017;315481
Ludność;[osoba];POLSKA;Mężczyźni;41 lat;2017;307143
Ludność;[osoba];POLSKA;Ogółem;100 lat i więcej;2017;4934
Ludność;[osoba];POLSKA;Mężczyźni;35 lat;2017;330787
Ludność;[osoba];POLSKA;Mężczyźni;3 lata;2017;193247
Ludność;[osoba];POLSKA;Kobiety;93 lata;2017;21577
Ludność;[osoba];POLSKA;Ogółem;60 lat;2017;574123
Ludność;[osoba];POLSKA;Ogółem;82 lata;2017;176459
Ludność;[osoba];POLSKA;Mężczyźni;55 lat;2017;235376
Ludność;[osoba];POLSKA;Ogółem;77 lat;2017;224530
Ludność;[osoba];POLSKA;Ogółem;71 lat;2017;346243
Ludność;[osoba];POLSKA;Mężczyźni;77 lat;2017;84717
Ludność;[osoba];POLSKA;Mężczyźni;71 lat;2017;146765
Ludność;[osoba];POLSKA;Kobiety;28 lat;2017;268652
Ludność;[osoba];POLSKA;Kobiety;22 lata;2017;213139
Ludność;[osoba];POLSKA;Kobiety;33 lata;2017;322367
Ludność;[osoba];POLSKA;Kobiety;57 lat;2017;269258
Ludność;[osoba];POLSKA;Ogółem;32 lata;2017;634487
Ludność;[osoba];POLSKA;Ogółem;16 lat;2017;366308
Ludność;[osoba];POLSKA;Ogółem;27 lat;2017;542463
Ludność;[osoba];POLSKA;Kobiety;99 lat;2017;1464
Ludność;[osoba];POLSKA;Ogółem;12 lat;2017;368683
Ludność;[osoba];POLSKA;Ogółem;38 lat;2017;630489
Ludność;[osoba];POLSKA;Ogółem;41 lat;2017;608456
Ludność;[osoba];POLSKA;Ogółem;14 lat;2017;350556
Ludność;[osoba];POLSKA;Ogółem;36 lat;2017;623920
Ludność;[osoba];POLSKA;Ogółem;13 lat;2017;356881
Ludność;[osoba];POLSKA;Ogółem;30 lat;2017;574588
Ludność;[osoba];POLSKA;Ogółem;25 lat;2017;499895
Ludność;[osoba];POLSKA;Mężczyźni;44 lata;2017;273182
Ludność;[osoba];POLSKA;Mężczyźni;39 lat;2017;309583
Ludność;[osoba];POLSKA;Mężczyźni;33 lata;2017;331794
Ludność;[osoba];POLSKA;Mężczyźni;95 lat;2017;3352
Ludność;[osoba];POLSKA;Kobiety;14 lat;2017;170837
Ludność;[osoba];POLSKA;Kobiety;0lat;2017;191919
Ludność;[osoba];POLSKA;Kobiety;91 lat;2017;35621
Ludność;[osoba];POLSKA;Mężczyźni;5 lat;2017;200362
Ludność;[osoba];POLSKA;Ogółem;90 lat;2017;58265
Ludność;[osoba];POLSKA;Kobiety;89 lat;2017;54430
Ludność;[osoba];POLSKA;Kobiety;83 lata;2017;107606
Ludność;[osoba];POLSKA;Kobiety;78 lat;2017;137218
Ludność;[osoba];POLSKA;Ogółem;54 lata;2017;476714
Ludność;[osoba];POLSKA;Ogółem;49 lat;2017;457536
Ludność;[osoba];POLSKA;Ogółem;96 lat;2017;9491
Ludność;[osoba];POLSKA;Ogółem;78 lat;2017;217124
Ludność;[osoba];POLSKA;Mężczyźni;72 lata;2017;101512
Ludność;[osoba];POLSKA;Ogółem;83 lata;2017;159898
Ludność;[osoba];POLSKA;Mężczyźni;61 lat;2017;266957
Ludność;[osoba];POLSKA;Mężczyźni;67 lat;2017;210572
Ludność;[osoba];POLSKA;Mężczyźni;78 lat;2017;79906
Ludność;[osoba];POLSKA;Ogółem;22 lata;2017;434395
Ludność;[osoba];POLSKA;Ogółem;17 lat;2017;376250
Ludność;[osoba];POLSKA;Mężczyźni;99 lat;2017;346
Ludność;[osoba];POLSKA;Kobiety;18 lat;2017;185058
Ludność;[osoba];POLSKA;Ogółem;39 lat;2017;612163
Ludność;[osoba];POLSKA;Kobiety;12 lat;2017;179776
Ludność;[osoba];POLSKA;Ogółem;42 lata;2017;587026
Ludność;[osoba];POLSKA;Ogółem;59 lat;2017;568724
Ludność;[osoba];POLSKA;Ogółem;95 lat;2017;15451
Ludność;[osoba];POLSKA;Kobiety;63 lata;2017;288727
Ludność;[osoba];POLSKA;Ogółem;87 lat;2017;110503
Ludność;[osoba];POLSKA;Kobiety;69 lat;2017;238648
Ludność;[osoba];POLSKA;Kobiety;85 lat;2017;94053
Ludność;[osoba];POLSKA;Ogółem;7 lat;2017;414471
Ludność;[osoba];POLSKA;Mężczyźni;53 lata;2017;231669
Ludność;[osoba];POLSKA;Mężczyźni;87 lat;2017;32475
Ludność;[osoba];POLSKA;Ogółem;64 lata;2017;529628
Ludność;[osoba];POLSKA;Ogółem;80 lat;2017;199924
Ludność;[osoba];POLSKA;Mężczyźni;59 lat;2017;272193
Ludność;[osoba];POLSKA;Kobiety;96 lat;2017;7460
Ludność;[osoba];POLSKA;Mężczyźni;91 lat;2017;11417
Ludność;[osoba];POLSKA;Kobiety;90 lat;2017;43286
Ludność;[osoba];POLSKA;Mężczyźni;31 lat;2017;303865
Ludność;[osoba];POLSKA;Mężczyźni;26 lat;2017;270309
Ludność;[osoba];POLSKA;Mężczyźni;15 lat;2017;181601
Ludność;[osoba];POLSKA;Mężczyźni;20 lat;2017;207662
Ludność;[osoba];POLSKA;Kobiety;19 lat;2017;190047
Ludność;[osoba];POLSKA;Kobiety;100 lat i więcej;2017;3931
Ludność;[osoba];POLSKA;Kobiety;94 lata;2017;16568
Ludność;[osoba];POLSKA;Kobiety;35 lat;2017;321347
Ludność;[osoba];POLSKA;Kobiety;13 lat;2017;173561
Ludność;[osoba];POLSKA;Kobiety;3 lata;2017;182643
Ludność;[osoba];POLSKA;Kobiety;24 lata;2017;235932
Ludność;[osoba];POLSKA;Ogółem;1 rok;2017;384056
Ludność;[osoba];POLSKA;Mężczyźni;46 lat;2017;250870
Ludność;[osoba];POLSKA;Ogółem;37 lat;2017;634986
Ludność;[osoba];POLSKA;Ogółem;15 lat;2017;353875
Ludność;[osoba];POLSKA;Ogółem;26 lat;2017;530001
Ludność;[osoba];POLSKA;Ogółem;31 lat;2017;599613
Ludność;[osoba];POLSKA;Kobiety;10 lat;2017;196580
Ludność;[osoba];POLSKA;Mężczyźni;97 lat;2017;1345
Ludność;[osoba];POLSKA;Mężczyźni;60 lat;2017;272531
Ludność;[osoba];POLSKA;Mężczyźni;66 lat;2017;224397
Ludność;[osoba];POLSKA;Ogółem;62 lata;2017;565642
Ludność;[osoba];POLSKA;Ogółem;68 lat;2017;443827
Ludność;[osoba];POLSKA;Mężczyźni;82 lata;2017;59204
Ludność;[osoba];POLSKA;Kobiety;51 lat;2017;228482
Ludność;[osoba];POLSKA;Kobiety;44 lata;2017;269332
Ludność;[osoba];POLSKA;Kobiety;68 lat;2017;248382
Ludność;[osoba];POLSKA;Kobiety;39 lat;2017;302580
Ludność;[osoba];POLSKA;Kobiety;62 lata;2017;300409
Ludność;[osoba];POLSKA;Kobiety;73 lata;2017;139669
Ludność;[osoba];POLSKA;Ogółem;23 lata;2017;462133
Ludność;[osoba];POLSKA;Ogółem;34 lata;2017;673520
Ludność;[osoba];POLSKA;Ogółem;29 lat;2017;563999
Ludność;[osoba];POLSKA;Ogółem;18 lat;2017;379344
Ludność;[osoba];POLSKA;Ogółem;69 lat;2017;424210
Ludność;[osoba];POLSKA;Ogółem;74 lata;2017;223746
Ludność;[osoba];POLSKA;Ogółem;19 lat;2017;389959
Ludność;[osoba];POLSKA;Ogółem;40 lat;2017;606847
Ludność;[osoba];POLSKA;Ogółem;35 lat;2017;652134
Ludność;[osoba];POLSKA;Ogółem;3 lata;2017;375890
Ludność;[osoba];POLSKA;Ogółem;24 lata;2017;481243
Ludność;[osoba];POLSKA;Ogółem;51 lat;2017;454534
Ludność;[osoba];POLSKA;Ogółem;57 lat;2017;521392
Ludność;[osoba];POLSKA;Kobiety;80 lat;2018;127743
Ludność;[osoba];POLSKA;Ogółem;46 lat;2018;520356
Ludność;[osoba];POLSKA;Ogółem;99 lat;2018;2558
Ludność;[osoba];POLSKA;Ogółem;93 lata;2018;31327
Ludność;[osoba];POLSKA;Kobiety;1 rok;2018;196303
Ludność;[osoba];POLSKA;Kobiety;15 lat;2018;170793
Ludność;[osoba];POLSKA;Mężczyźni;96 lat;2018;2507
Ludność;[osoba];POLSKA;Kobiety;31 lat;2018;282270
Ludność;[osoba];POLSKA;Kobiety;26 lat;2018;245294
Ludność;[osoba];POLSKA;Kobiety;20 lat;2018;189947
Ludność;[osoba];POLSKA;Kobiety;5 lat;2018;180328
Ludność;[osoba];POLSKA;Kobiety;25 lat;2018;235860
Ludność;[osoba];POLSKA;Kobiety;30 lat;2018;277692
Ludność;[osoba];POLSKA;Kobiety;2 lata;2018;187419
Ludność;[osoba];POLSKA;Kobiety;54 lata;2018;235531
Ludność;[osoba];POLSKA;Kobiety;49 lat;2018;232789
Ludność;[osoba];POLSKA;Kobiety;87 lat;2018;77106
Ludność;[osoba];POLSKA;Kobiety;81 lat;2018;123427
Ludność;[osoba];POLSKA;Ogółem;94 lata;2018;21826
Ludność;[osoba];POLSKA;Ogółem;58 lat;2018;516542
Ludność;[osoba];POLSKA;Mężczyźni;29 lat;2018;278093
Ludność;[osoba];POLSKA;Mężczyźni;23 lata;2018;221018
Ludność;[osoba];POLSKA;Mężczyźni;12 lat;2018;196397
Ludność;[osoba];POLSKA;Mężczyźni;50 lat;2018;227089
Ludność;[osoba];POLSKA;Mężczyźni;45 lat;2018;272145
Ludność;[osoba];POLSKA;Mężczyźni;4 lata;2018;193528
Ludność;[osoba];POLSKA;Mężczyźni;34 lata;2018;331321
Ludność;[osoba];POLSKA;Kobiety;4 lata;2018;182871
Ludność;[osoba];POLSKA;Kobiety;77 lat;2018;131802
Ludność;[osoba];POLSKA;Kobiety;71 lat;2018;217443
Ludność;[osoba];POLSKA;Kobiety;66 lat;2018;277317
Ludność;[osoba];POLSKA;Kobiety;82 lata;2018;119009
Ludność;[osoba];POLSKA;Ogółem;98 lat;2018;4390
Ludność;[osoba];POLSKA;Ogółem;65 lat;2018;521083
Ludność;[osoba];POLSKA;Ogółem;45 lat;2018;541037
Ludność;[osoba];POLSKA;Ogółem;56 lat;2018;475887
Ludność;[osoba];POLSKA;Mężczyźni;6 lat;2018;200535
Ludność;[osoba];POLSKA;Mężczyźni;10 lat;2018;220780
Ludność;[osoba];POLSKA;Mężczyźni;86 lat;2018;37060
Ludność;[osoba];POLSKA;Mężczyźni;92 lata;2018;9068
Ludność;[osoba];POLSKA;Mężczyźni;27 lat;2018;270026
Ludność;[osoba];POLSKA;Mężczyźni;32 lata;2018;303478
Ludność;[osoba];POLSKA;Mężczyźni;21 lat;2018;207411
Ludność;[osoba];POLSKA;Mężczyźni;0lat;2018;195290
Ludność;[osoba];POLSKA;Ogółem;0lat;2018;379505
Ludność;[osoba];POLSKA;Mężczyźni;90 lat;2018;16959
Ludność;[osoba];POLSKA;Mężczyźni;25 lat;2018;245044
Ludność;[osoba];POLSKA;Mężczyźni;2 lata;2018;197615
Ludność;[osoba];POLSKA;Mężczyźni;30 lat;2018;285856
Ludność;[osoba];POLSKA;Mężczyźni;14 lat;2018;183258
Ludność;[osoba];POLSKA;Kobiety;59 lat;2018;284825
Ludność;[osoba];POLSKA;Mężczyźni;13 lat;2018;188860
Ludność;[osoba];POLSKA;Mężczyźni;24 lata;2018;234574
Ludność;[osoba];POLSKA;Mężczyźni;19 lat;2018;193705
Ludność;[osoba];POLSKA;Mężczyźni;100 lat i więcej;2018;1056
Ludność;[osoba];POLSKA;Mężczyźni;46 lat;2018;261674
Ludność;[osoba];POLSKA;Kobiety;50 lat;2018;228389
Ludność;[osoba];POLSKA;Kobiety;43 lata;2018;290500
Ludność;[osoba];POLSKA;Kobiety;56 lat;2018;243154
Ludność;[osoba];POLSKA;Kobiety;38 lat;2018;313897
Ludność;[osoba];POLSKA;Ogółem;66 lat;2018;505632
Ludność;[osoba];POLSKA;Kobiety;61 lat;2018;299346
Ludność;[osoba];POLSKA;Mężczyźni;73 lata;2018;97451
Ludność;[osoba];POLSKA;Mężczyźni;62 lata;2018;262129
Ludność;[osoba];POLSKA;Kobiety;17 lat;2018;178412
Ludność;[osoba];POLSKA;Kobiety;11 lat;2018;196558
Ludność;[osoba];POLSKA;Mężczyźni;79 lat;2018;74853
Ludność;[osoba];POLSKA;Mężczyźni;98 lat;2018;963
Ludność;[osoba];POLSKA;Ogółem;97 lat;2018;7036
Ludność;[osoba];POLSKA;Ogółem;44 lata;2018;564002
Ludność;[osoba];POLSKA;Kobiety;97 lat;2018;5515
Ludność;[osoba];POLSKA;Ogółem;10 lat;2018;431229
Ludność;[osoba];POLSKA;Ogółem;55 lat;2018;473431
Ludność;[osoba];POLSKA;Mężczyźni;74 lata;2018;92408
Ludność;[osoba];POLSKA;Mężczyźni;69 lat;2018;189308
Ludność;[osoba];POLSKA;Mężczyźni;63 lata;2018;259953
Ludność;[osoba];POLSKA;Mężczyźni;85 lat;2018;41264
Ludność;[osoba];POLSKA;Ogółem;2 lata;2018;385034
Ludność;[osoba];POLSKA;Kobiety;55 lat;2018;241142
Ludność;[osoba];POLSKA;Kobiety;42 lata;2018;300988
Ludność;[osoba];POLSKA;Kobiety;37 lat;2018;308200
Ludność;[osoba];POLSKA;Mężczyźni;93 lata;2018;7168
Ludność;[osoba];POLSKA;Mężczyźni;88 lat;2018;27760
Ludność;[osoba];POLSKA;Kobiety;60 lat;2018;294538
Ludność;[osoba];POLSKA;Kobiety;64 lata;2018;286007
Ludność;[osoba];POLSKA;Kobiety;7 lat;2018;192840
Ludność;[osoba];POLSKA;Kobiety;75 lat;2018;130101
Ludność;[osoba];POLSKA;Ogółem;88 lat;2018;96785
Ludność;[osoba];POLSKA;Kobiety;86 lat;2018;85571
Ludność;[osoba];POLSKA;Ogółem;43 lata;2018;585734
Ludność;[osoba];POLSKA;Ogółem;96 lat;2018;11563
Ludność;[osoba];POLSKA;Kobiety;65 lat;2018;283316
Ludność;[osoba];POLSKA;Ogółem;6 lat;2018;389884
Ludność;[osoba];POLSKA;Kobiety;76 lat;2018;125862
Ludność;[osoba];POLSKA;Kobiety;70 lat;2018;234953
Ludność;[osoba];POLSKA;Ogółem;89 lat;2018;77884
Ludność;[osoba];POLSKA;Mężczyźni;94 lata;2018;4878
Ludność;[osoba];POLSKA;Mężczyźni;89 lat;2018;21572
Ludność;[osoba];POLSKA;Mężczyźni;83 lata;2018;53896
Ludność;[osoba];POLSKA;Mężczyźni;18 lat;2018;192710
Ludność;[osoba];POLSKA;Kobiety;34 lata;2018;322150
Ludność;[osoba];POLSKA;Kobiety;23 lata;2018;213095
Ludność;[osoba];POLSKA;Kobiety;29 lat;2018;268554
Ludność;[osoba];POLSKA;Kobiety;52 lata;2018;227781
Ludność;[osoba];POLSKA;Kobiety;45 lat;2018;268892
Ludność;[osoba];POLSKA;Kobiety;47 lat;2018;249250
Ludność;[osoba];POLSKA;Kobiety;8 lat;2018;201509
Ludność;[osoba];POLSKA;Ogółem;92 lata;2018;38386
Ludność;[osoba];POLSKA;Ogółem;50 lat;2018;455478
Ludność;[osoba];POLSKA;Ogółem;70 lat;2018;414430
Ludność;[osoba];POLSKA;Ogółem;75 lat;2018;216326
Ludność;[osoba];POLSKA;Mężczyźni;75 lat;2018;86225
Ludność;[osoba];POLSKA;Mężczyźni;80 lat;2018;69694
Ludność;[osoba];POLSKA;Mężczyźni;7 lat;2018;204276
Ludność;[osoba];POLSKA;Mężczyźni;64 lata;2018;244592
Ludność;[osoba];POLSKA;Mężczyźni;48 lat;2018;242275
Ludność;[osoba];POLSKA;Kobiety;95 lat;2018;12725
Ludność;[osoba];POLSKA;Mężczyźni;42 lata;2018;306145
Ludność;[osoba];POLSKA;Mężczyźni;37 lat;2018;314977
Ludność;[osoba];POLSKA;Kobiety;46 lat;2018;258682
Ludność;[osoba];POLSKA;Kobiety;53 lata;2018;230321
Ludność;[osoba];POLSKA;Kobiety;48 lat;2018;240802
Ludność;[osoba];POLSKA;Kobiety;40 lat;2018;302257
Ludność;[osoba];POLSKA;Mężczyźni;9 lat;2018;221987
Ludność;[osoba];POLSKA;Mężczyźni;84 lata;2018;47049
Ludność;[osoba];POLSKA;Ogółem;20 lat;2018;389592
Ludność;[osoba];POLSKA;Kobiety;16 lat;2018;172223
Ludność;[osoba];POLSKA;Kobiety;32 lata;2018;295594
Ludność;[osoba];POLSKA;Kobiety;27 lat;2018;259623
Ludność;[osoba];POLSKA;Kobiety;21 lat;2018;198572
